1.070384294068504882e-02 3.000000000000000000e+00
4.732664995822890575e-01 4.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
6.517335004177108315e-01 3.000000000000000000e+00
1.712092731829573111e-01 2.000000000000000000e+00
3.488408521303255627e-01 5.000000000000000000e+00
1.030649540517961649e+00 5.000000000000000000e+00
4.949352548036758392e-01 5.000000000000000000e+00
4.668441938178782280e-01 6.000000000000000000e+00
1.041144527986633816e-01 7.000000000000000000e+00
