6.944444444444419773e-03 2.000000000000000000e+01
2.858709273182956645e-01 2.000000000000000000e+01
1.993525480367583924e-01 2.000000000000000000e+01
2.910923141186300134e-01 2.000000000000000000e+01
3.905597326649967727e-02 2.000000000000000000e+01
4.166666666666651864e-02 2.000000000000000000e+01
1.813439849624059796e+00 2.000000000000000000e+01
1.357038429406852709e-01 2.000000000000000000e+01
2.042606516290725871e-01 2.000000000000000000e+01
2.777777777777779011e-02 2.000000000000000000e+01
