3.153717627401841916e-02 1.000000000000000000e+01
3.385025062656641381e-01 1.000000000000000000e+01
3.905597326649967727e-02 1.000000000000000000e+01
1.197786131996659842e-01 1.000000000000000000e+01
1.076127819548869935e-01 1.000000000000000000e+01
5.612990810359230753e-02 1.000000000000000000e+01
6.676065162907267592e-01 1.000000000000000000e+01
1.128341687552213424e-01 1.000000000000000000e+01
1.157059314954052009e-01 1.000000000000000000e+01
1.223370927318294665e-01 1.000000000000000000e+01
