5.555555555555558023e-02 1.000000000000000000e+01
2.965225563909774653e-01 1.000000000000000000e+01
6.193609022556391119e-01 1.000000000000000000e+01
1.817042606516292569e-01 1.000000000000000000e+01
1.762218045112782239e-01 1.000000000000000000e+01
2.459273182957388837e-02 1.000000000000000000e+01
9.109753550543023826e-01 1.000000000000000000e+01
1.212406015037594820e-01 1.000000000000000000e+01
1.215016708437761661e-01 1.000000000000000000e+01
0.000000000000000000e+00 1.000000000000000000e+01
