1.043154761904761640e+00 1.000000000000000000e+02
1.985119047619047450e+00 1.000000000000000000e+02
2.453869047619047450e+00 1.000000000000000000e+02
9.345238095238085352e-01 1.000000000000000000e+02
4.032738095238094234e-01 1.000000000000000000e+02
4.806547619047616404e-01 1.000000000000000000e+02
8.050595238095241690e-01 1.000000000000000000e+02
2.735119047619047894e+00 1.000000000000000000e+02
2.584821428571430157e+00 1.000000000000000000e+02
2.203869047619047450e+00 1.000000000000000000e+02
9.598214285714281591e-01 1.000000000000000000e+02
5.995535714285709972e+00 1.000000000000000000e+02
5.738095238095242578e+00 1.000000000000000000e+02
