1.388888888888895057e-02 1.000000000000000000e+01
1.886487050960734546e-01 1.000000000000000000e+01
2.024853801169589351e-01 1.000000000000000000e+01
1.463554720133667386e-01 1.000000000000000000e+01
9.722222222222209886e-02 1.000000000000000000e+01
7.868629908103608184e-02 1.000000000000000000e+01
8.202276524644944722e-01 1.000000000000000000e+01
5.237050960735190053e-02 1.000000000000000000e+01
9.403717627401841916e-02 1.000000000000000000e+01
0.000000000000000000e+00 1.000000000000000000e+01
