1.796679197994990318e-01 1.000000000000000000e+02
2.049655388471176565e+00 1.000000000000000000e+02
2.858134920634920473e+00 1.000000000000000000e+02
8.720760233918130044e-01 1.000000000000000000e+02
8.286862990810360818e-01 1.000000000000000000e+02
2.994465329991645719e-01 1.000000000000000000e+02
9.040152464494569884e+00 1.000000000000000000e+02
8.023705096073513454e-01 1.000000000000000000e+02
1.403822055137844638e+00 1.000000000000000000e+02
6.046365914786955287e-02 1.000000000000000000e+02
