3.529657477025904821e-02 2.000000000000000000e+01
4.987468671679202714e-01 2.000000000000000000e+01
6.118943191311609908e-01 2.000000000000000000e+01
2.884816207184627279e-01 2.000000000000000000e+01
2.196115288220550354e-01 2.000000000000000000e+01
7.696324143692545583e-02 2.000000000000000000e+01
1.949926900584795453e+00 2.000000000000000000e+01
1.426482873851294686e-01 2.000000000000000000e+01
1.218149540517963203e-01 2.000000000000000000e+01
1.242690058479523074e-02 2.000000000000000000e+01
