4.861111111111127148e-02 2.000000000000000000e+01
5.409878863826230733e-01 2.000000000000000000e+01
6.722535505430242697e-01 2.000000000000000000e+01
1.875000000000000000e-01 2.000000000000000000e+01
1.446846282372598047e-01 2.000000000000000000e+01
3.211152882205514647e-02 2.000000000000000000e+01
1.920530492898914421e+00 2.000000000000000000e+01
1.553884711779447425e-01 2.000000000000000000e+01
3.210630743525481057e-01 2.000000000000000000e+01
6.944444444444419773e-03 2.000000000000000000e+01
