5.498120300751874190e-02 4.000000000000000000e+00
2.875939849624057354e-01 5.000000000000000000e+00
7.916666666666664076e-01 7.000000000000000000e+00
4.495091896407684695e-01 4.000000000000000000e+00
3.104114452798661938e-01 7.000000000000000000e+00
2.183583959899748628e-01 5.000000000000000000e+00
5.807748538011694439e-01 5.000000000000000000e+00
2.695802005012530866e-01 6.000000000000000000e+00
1.651524644945697728e-01 3.000000000000000000e+00
7.550125313283206907e-02 4.000000000000000000e+00
