3.848162071846272791e-02 2.000000000000000000e+01
4.606307435254803906e-01 2.000000000000000000e+01
6.745509607351716230e-01 2.000000000000000000e+01
1.666666666666667407e-01 2.000000000000000000e+01
2.094820384294071580e-01 2.000000000000000000e+01
4.975981620718494813e-02 2.000000000000000000e+01
2.025114870509607812e+00 2.000000000000000000e+01
2.664995822890561250e-01 2.000000000000000000e+01
3.219507101086047651e-01 2.000000000000000000e+01
2.835213032581462844e-02 2.000000000000000000e+01
