1.096491228070174406e-01 2.000000000000000000e+01
4.125939849624059574e-01 2.000000000000000000e+01
6.333020050125315326e-01 2.000000000000000000e+01
4.322786131996659842e-01 2.000000000000000000e+01
2.089076858813703197e-01 2.000000000000000000e+01
8.014828738512957962e-02 2.000000000000000000e+01
1.711205096073517229e+00 2.000000000000000000e+01
2.462406015037595930e-01 2.000000000000000000e+01
2.537071846282374921e-01 2.000000000000000000e+01
4.714912280701755165e-02 2.000000000000000000e+01
