1.027046783625731319e-01 2.000000000000000000e+01
3.925960735171263316e-01 2.000000000000000000e+01
7.900480367585631658e-01 2.000000000000000000e+01
2.062969924812032563e-01 2.000000000000000000e+01
2.569444444444444198e-01 2.000000000000000000e+01
1.061507936507936067e-01 2.000000000000000000e+01
1.608187134502923943e+00 2.000000000000000000e+01
1.924081035923141947e-01 2.000000000000000000e+01
3.346386800334169020e-01 2.000000000000000000e+01
3.064954051796153767e-02 2.000000000000000000e+01
