1.294642857142858094e-01 1.000000000000000000e+01
2.708333333333335924e-01 1.000000000000000000e+01
2.693452380952383596e-01 1.000000000000000000e+01
8.630952380952383596e-02 1.000000000000000000e+01
4.166666666666662966e-02 1.000000000000000000e+01
7.738095238095255013e-02 1.000000000000000000e+01
1.130952380952382486e-01 1.000000000000000000e+01
3.660714285714287142e-01 1.000000000000000000e+01
1.145833333333334814e-01 1.000000000000000000e+01
2.812500000000003331e-01 1.000000000000000000e+01
6.845238095238104226e-02 1.000000000000000000e+01
9.389880952380955659e-01 1.000000000000000000e+01
6.130952380952384706e-01 1.000000000000000000e+01
