0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
3.833333333333331261e+00 2.000000000000000000e+01
5.666666666666666963e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
