2.068452380952382486e-01 3.000000000000000000e+01
6.294642857142855874e-01 3.000000000000000000e+01
7.068452380952380265e-01 3.000000000000000000e+01
2.232142857142855874e-01 3.000000000000000000e+01
1.086309523809524391e-01 3.000000000000000000e+01
1.026785714285716189e-01 3.000000000000000000e+01
2.991071428571431268e-01 3.000000000000000000e+01
1.059523809523809312e+00 3.000000000000000000e+01
6.860119047619045451e-01 3.000000000000000000e+01
6.488095238095233919e-01 3.000000000000000000e+01
3.199404761904759420e-01 3.000000000000000000e+01
1.906250000000000000e+00 3.000000000000000000e+01
1.837797619047619291e+00 3.000000000000000000e+01
