2.777777777777767909e-02 2.000000000000000000e+01
4.328007518796992414e-01 2.000000000000000000e+01
5.349310776942356460e-01 2.000000000000000000e+01
5.587406015037592599e-01 2.000000000000000000e+01
1.218149540517960983e-01 2.000000000000000000e+01
8.766708437761050465e-02 2.000000000000000000e+01
1.791666666666667185e+00 2.000000000000000000e+01
2.178884711779448535e-01 2.000000000000000000e+01
2.195593149540516764e-01 2.000000000000000000e+01
4.166666666666674068e-02 2.000000000000000000e+01
