1.009816207184627279e-01 2.000000000000000000e+01
3.095760233918128934e-01 2.000000000000000000e+01
5.933061821219717258e-01 2.000000000000000000e+01
3.275375939849625162e-01 2.000000000000000000e+01
1.640559732664995662e-01 2.000000000000000000e+01
7.696324143692556685e-02 2.000000000000000000e+01
1.749321219715956444e+00 2.000000000000000000e+01
1.079260651629074808e-01 2.000000000000000000e+01
3.146929824561403022e-01 2.000000000000000000e+01
1.822263993316619590e-02 2.000000000000000000e+01
