6.422305764411007090e-02 1.000000000000000000e+01
2.036862990810356377e-01 1.000000000000000000e+01
6.734022556390973913e-01 1.000000000000000000e+01
7.492690058479500870e-02 1.000000000000000000e+01
1.683897243107767006e-01 1.000000000000000000e+01
2.459273182957388837e-02 1.000000000000000000e+01
9.817773600668335821e-01 1.000000000000000000e+01
4.861111111111104943e-02 1.000000000000000000e+01
1.891708437761067119e-01 1.000000000000000000e+01
2.083333333333325932e-02 1.000000000000000000e+01
