1.388888888888895057e-02 1.900000000000000000e+01
3.090016708437759441e-01 1.900000000000000000e+01
6.326232247284878651e-01 1.900000000000000000e+01
3.616854636591476657e-01 1.900000000000000000e+01
1.218149540517960983e-01 1.900000000000000000e+01
1.070384294068504882e-02 1.900000000000000000e+01
1.718671679197994795e+00 1.900000000000000000e+01
9.085213032581440640e-02 1.900000000000000000e+01
2.447263993316625141e-01 1.900000000000000000e+01
1.388888888888883955e-02 1.900000000000000000e+01
