2.083333333333337034e-02 1.000000000000000000e+01
1.533521303258145174e-01 1.000000000000000000e+01
2.453007518796994635e-01 1.000000000000000000e+01
5.294486215538862783e-02 1.000000000000000000e+01
7.320384294068504882e-02 1.000000000000000000e+01
3.472222222222232091e-02 1.000000000000000000e+01
8.334899749373434474e-01 1.000000000000000000e+01
6.250000000000000000e-02 1.000000000000000000e+01
5.498120300751907497e-02 1.000000000000000000e+01
0.000000000000000000e+00 1.000000000000000000e+01
