6.250000000000011102e-02 2.000000000000000000e+01
3.917606516290725871e-01 2.000000000000000000e+01
9.566624895572263254e-01 2.000000000000000000e+01
2.036862990810357488e-01 2.000000000000000000e+01
8.390768588136998662e-02 2.000000000000000000e+01
1.483918128654970747e-01 2.000000000000000000e+01
1.679720133667502058e+00 2.000000000000000000e+01
1.741854636591477767e-01 2.000000000000000000e+01
3.060254803675857005e-01 2.000000000000000000e+01
5.351921470342535514e-02 2.000000000000000000e+01
