1.205357142857143016e-01 1.000000000000000000e+01
1.934523809523810423e-01 1.000000000000000000e+01
2.053571428571430157e-01 1.000000000000000000e+01
8.779761904761906877e-02 1.000000000000000000e+01
5.357142857142860315e-02 1.000000000000000000e+01
6.547619047619057664e-02 1.000000000000000000e+01
1.235119047619048782e-01 1.000000000000000000e+01
3.020833333333335924e-01 1.000000000000000000e+01
2.008928571428573173e-01 1.000000000000000000e+01
2.946428571428568732e-01 1.000000000000000000e+01
1.502976190476190688e-01 1.000000000000000000e+01
7.306547619047619735e-01 1.000000000000000000e+01
5.744047619047618625e-01 1.000000000000000000e+01
